name,id,date,text,polarity,retweet,fav,tag
katyperry,9.5327E+17,1/16/2018 14:15,"b""KITTENS! #KatyKatGloss \xf0\x9f\x92\x84my NEW line w/ @COVERGIRL is HERE! This isn't that 90s gloss that ur hair would get stuck i\xe2\x80\xa6 https://t.co/ooKdHirdb8""",4,2579,11075,0
katyperry,9.52445E+17,1/14/2018 7:38,"b'Putting the con in confidence since 1984 \xf0\x9f\x92\x85\xf0\x9f\x8f\xbb @ Dallas, Texas https://t.co/BBXWLaeqgs'",0,1730,11649,4
katyperry,9.5235E+17,1/14/2018 1:20,"b'The holidays are over, but the season of GIVING is all year long\xe2\x9d\xa3\xef\xb8\x8fSee some of the wonderful people I\xe2\x80\x99ve gotten to m\xe2\x80\xa6 https://t.co/fNXotSI3OB'",4,2725,12755,4
katyperry,9.52076E+17,1/13/2018 7:12,"b'\xf0\x9f\x87\xb9\xf0\x9f\x87\xadI WANNA SEE U BANGKOK, KOK, KOK, U BANGKOK \xf0\x9f\x98\x9c \xf0\x9f\x87\xb9\xf0\x9f\x87\xad Your Witness: The Tour tickets are on sale now!\xe2\x80\xa6 https://t.co/hCCwsMjYH1'",0,3047,14451,0
katyperry,9.51607E+17,1/12/2018 0:10,"b""After 90 years of serving L\xf0\x9f\x91\x80KS &amp; smiles as the polka dot queen, it's time she got that recognition \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb! It will be a\xe2\x80\xa6 https://t.co/3yRX26vfuc""",0,3888,21949,4
katyperry,9.50244E+17,1/8/2018 5:52,b'Very encouraged by so many magnificent women unifying and standing together in solidarity saying enough is enough t\xe2\x80\xa6 https://t.co/vJ6z4wvI2h',4,6206,34633,4
katyperry,9.50159E+17,1/8/2018 0:16,"b'I don\xe2\x80\x99t want to be current, I want to be transcendent.'",0,9546,44249,4
katyperry,9.48981E+17,1/4/2018 18:14,b'YOU \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc THINK \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc THAT \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc I \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc AM \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc CRACKING \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbcBUT \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc YOU \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc CAN\xe2\x80\x99T \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc BREAK \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc ME \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc. \xf0\x9f\x91\x81 behind the scenes of my vide\xe2\x80\xa6 https://t.co/6wg4BgW74K',-4,4031,21902,0
katyperry,9.46866E+17,12/29/2017 22:09,b'#fbf of Grandma Ann and I casually sitting under the\xf0\x9f\x8e\x84this year \xf0\x9f\x93\xb8 @nadialeelee \xf0\x9f\x91\xa0 @kpcollections @\xe2\x80\xa6 https://t.co/SKEvyxefD2',-4,1760,10190,0
katyperry,9.44622E+17,12/23/2017 17:32,b'\xf0\x9f\x91\x81 https://t.co/9R11ZTK94z',0,3395,20027,0
katyperry,9.43955E+17,12/21/2017 21:23,"b'tbt to when I put the ho in holidays @ North Pole, Alaska https://t.co/i3DKtSwsBr'",0,1850,11022,0
katyperry,9.43935E+17,12/21/2017 20:03,b'One of the most beautiful parts of my job is being able to meet people like \xf0\x9f\x91\x91Rayna \xf0\x9f\x91\x91 I hope you are as moved as I a\xe2\x80\xa6 https://t.co/P45KEYXQ8Y',4,2641,11775,4
katyperry,9.43593E+17,12/20/2017 21:24,b'RT @katysness: MOOD @katyperry #HEYHEYHEY https://t.co/HoDSTPESC5',0,1670,0,0
katyperry,9.43591E+17,12/20/2017 21:18,b'RT @PopCrave: The music video for \xe2\x80\x9cHey Hey Hey\xe2\x80\x9d by Katy Perry is now out! #HeyHeyHeyMusicVideo\n\nWatch here: https://t.co/D1pctSTTcB https:/\xe2\x80\xa6',0,2654,0,0
katyperry,9.43591E+17,12/20/2017 21:17,"b'RT @idolator: .@katyperry\'s ""Hey Hey Hey"" video is fun, silly &amp; suitably defiant: https://t.co/QsuCR4JS6M https://t.co/m9TTupGyle'",4,1484,0,0
katyperry,9.43573E+17,12/20/2017 20:04,"b""Hiya. I'm writing you from Miami, prepping my last Witness: The Tour show of 2017. I'm\xe2\x80\xa6 https://t.co/ydBKOePBSz""",0,2947,13390,0
katyperry,9.4336E+17,12/20/2017 5:58,b'she quick https://t.co/pt4NZ9fyCt',4,2136,14380,0
katyperry,9.43319E+17,12/20/2017 3:14,b'katy-claus is coming down ur chimney tomorrow with a visual gift ok @ Place de la R\xc3\xa9volution https://t.co/9ixbwNgDFY',4,2411,11450,0
katyperry,9.43255E+17,12/19/2017 23:02,b'TOMORROW https://t.co/VSHR27iOIw',0,8206,33365,0
katyperry,9.43241E+17,12/19/2017 22:05,b'HEY https://t.co/n5JdtDooNi',0,6251,27259,0
katyperry,9.43226E+17,12/19/2017 21:07,b'HEY https://t.co/SXtveZjDRw',0,6880,30257,0
katyperry,9.4321E+17,12/19/2017 20:02,b'HEY https://t.co/jX2zMbxkMp',0,8705,41788,0
katyperry,9.43192E+17,12/19/2017 18:50,b'GUYS here\xe2\x80\x99s an easy and fun way to \xf0\x9f\x8e\x81give\xf0\x9f\x8e\x81 this holiday season if you\xe2\x80\x99re visiting Mickey\xe2\x9d\x97\xef\xb8\x8fFor every \xe2\x80\x9cears\xe2\x80\x9d photo sha\xe2\x80\xa6 https://t.co/ZJzN0y4klP',4,3050,13790,4
katyperry,9.43011E+17,12/19/2017 6:52,b'Morty\xe2\x80\x99s #1 stan @ Walt Disney World https://t.co/btolzPXqiF',0,1434,8123,0
katyperry,9.42846E+17,12/18/2017 19:56,b'Who would have thought there would be a better scent than gingerbread and pinecones? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xf0\x9f\x8e\x84Check out my newest scent\xe2\x80\xa6 https://t.co/N7trMaMGOG',4,1343,6807,4
katyperry,9.42773E+17,12/18/2017 15:05,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 BUENOS AIRES \xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 Welcome @laliespos to #WITNESSTHETOUR. Tickets are at https://t.co/VNXmphRhJe https://t.co/ADTPLPpRCD',4,4808,16149,0
katyperry,9.42727E+17,12/18/2017 12:03,b'\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7MORTA LINDAAAA!!! \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 Brazil get your tickets to see @BebeRexha and me on #WITNESSTHETOUR \xf0\x9f\x91\x81 https://t.co/VNXmphRhJe https://t.co/a5Vq7ssCaK',0,4684,17519,0
katyperry,9.42302E+17,12/17/2017 7:54,b'A big \xe2\x9d\xa4\xef\xb8\x8fthank you\xe2\x9d\xa4\xef\xb8\x8f to all the firefighters &amp; first responders from all the surrounding areas that have come out to\xe2\x80\xa6 https://t.co/iex0nr4j2Q',4,2226,15549,0
katyperry,9.42231E+17,12/17/2017 3:13,b'ready for mars @elonmusk https://t.co/g8VZC0fDGi',4,1183,7063,0
katyperry,9.4212E+17,12/16/2017 19:51,b'RT @Oprah: Still praying for our little town. Winds picked up this morning creating a perfect storm of  bad for firefighters. #peacebestill\xe2\x80\xa6',4,1822,0,0
katyperry,9.42112E+17,12/16/2017 19:20,b'Woke up to wish my mom a happy 70th birthday today to find my brother evacuating them from the insane #ThomasFire i\xe2\x80\xa6 https://t.co/ef0FDJmHDj',-4,3464,22613,-4
katyperry,9.41836E+17,12/16/2017 1:03,"b""\xf0\x9f\x87\xaf\xf0\x9f\x87\xb5 TOKYO! \xf0\x9f\x87\xaf\xf0\x9f\x87\xb5 I can't WAIT to see you again! 2\xef\xb8\x8f\xe2\x83\xa3 nights at Saitama Super Arena \xe2\x80\xbc\xef\xb8\x8fYour tickets are at\xe2\x80\xa6 https://t.co/z2eA3xvwIW""",4,2060,11342,0
katyperry,9.41829E+17,12/16/2017 0:34,"b'Meet your #WITNESSTHETOUR concierges, Thomas and Michael!  \xf0\x9f\x91\xaf\xe2\x80\x8d\xe2\x99\x82They \xf0\x9f\x8e\x89surprise \xf0\x9f\x8e\x89 the biggest \xf0\x9f\x98\xbbKatyCats \xf0\x9f\x98\xbbso I can \xf0\x9f\x91\x81 yo\xe2\x80\xa6 https://t.co/6RKywOyex8'",0,1808,9293,0
katyperry,9.418E+17,12/15/2017 22:38,b'RT @HillaryClinton: Today is the final day to sign up for 2018 health coverage. Go to https://t.co/3Ll40zSLQe and get covered! https://t.co\xe2\x80\xa6',0,8319,0,0
katyperry,9.41124E+17,12/14/2017 1:52,b'@markthekatycat music lovers existed before socials',0,819,3734,4
katyperry,9.41123E+17,12/14/2017 1:50,b'@sofifii it was a draft and my finger slipped',0,504,2212,0
katyperry,9.41121E+17,12/14/2017 1:43,b'i can\xe2\x80\x99t wait till instagram culture is over so we can all be ourselves again',0,14939,62014,0
katyperry,9.4099E+17,12/13/2017 17:02,"b'To bring U more \xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x8e\x8a, the March 15 Curitiba show is moving to \xe2\x9e\xa1\xef\xb8\x8f Porto Alegre at Arena Do Gremio on March 14. \xf0\x9f\x8e\x9f for\xe2\x80\xa6 https://t.co/fuVmlfywzr'",4,4851,15235,0
katyperry,9.40848E+17,12/13/2017 7:35,b'\xf0\x9f\x8e\xb6a democrat in the senate\xf0\x9f\x8e\xb6 https://t.co/yCznAs3u1S',0,2275,14891,0
katyperry,9.40462E+17,12/12/2017 6:02,"b""\xe2\x9d\x97HONG KONG &amp; JAKARTA\xe2\x9d\x97I know you've been waiting \xe2\x8c\x9a\xef\xb8\x8fWill you \xf0\x9f\x91\x81 #WITNESSTHETOUR \xf0\x9f\x91\x81with me in the Spring? All the \xf0\x9f\x8e\x9f info\xe2\x80\xa6 https://t.co/7Zm4wTSbqv""",0,1476,7762,0
katyperry,9.40126E+17,12/11/2017 7:49,b'Saying a prayer for my hometown of Santa Barbara &amp; Montecito tonight \xf0\x9f\x98\x94 The #thomasfire is still only 10% contained\xe2\x80\xa6 https://t.co/WUgJuAnY3r',0,3331,18182,-4
katyperry,9.40122E+17,12/11/2017 7:33,"b'RT @OfficialJLD: Sending love &amp; prayers to my wonderful Santa Barbara and enormous gratitude to @SBCFireDispatch, @SBCountyOEM &amp; all our br\xe2\x80\xa6'",4,574,0,4
katyperry,9.40122E+17,12/11/2017 7:33,b'RT @CAL_FIRE: Over 700 firefighters from 10 states are on the front lines of the fires in Southern California. We are grateful for the out\xe2\x80\xa6',0,2358,0,4
katyperry,9.40122E+17,12/11/2017 7:31,b'RT @TheEllenShow: Everyone in the Montecito area is checking up on each other and helping to get people and animals to safety. I\xe2\x80\x99m proud to\xe2\x80\xa6',4,3129,0,4
katyperry,9.40087E+17,12/11/2017 5:14,b'I\xf0\x9f\x91\x81U SINGAPORE AND MANILA\xe2\x9d\x97Your \xf0\x9f\x8e\x9f to #WITNESSTHETOUR are now on sale! https://t.co/VNXmphRhJe https://t.co/z7Jpl0pkIh',0,1533,8305,0
katyperry,9.39377E+17,12/9/2017 6:12,b'TAIPEI\xe2\x9d\x97\xef\xb8\x8fYour \xf0\x9f\x8e\x9f to #WITNESSTHETOUR are available now! Will I \xf0\x9f\x91\x81 you there? https://t.co/7muOBucSEl https://t.co/O72HW0yS1E',4,1486,9664,0
katyperry,9.38926E+17,12/8/2017 0:20,"b'RT @DirectRelief: Handing out 4,000 N-95 masks at two SB locations this morning. Franklin Community Center &amp; Goleta Costco. #ThomasFire htt\xe2\x80\xa6'",-4,479,0,0
katyperry,9.38649E+17,12/7/2017 5:57,b'Really appreciate you guys and the risk you take keeping us all safe. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/SOZI1a8ASK',4,2486,16307,4
katyperry,9.37884E+17,12/5/2017 3:17,b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xad Tickets on sale Dec 11 at 12pm local https://t.co/01Fe4CfXCm',0,2556,13336,0
katyperry,9.37883E+17,12/5/2017 3:14,b'https://t.co/61sG5enyTL',0,3273,17617,0
katyperry,9.3778E+17,12/4/2017 20:25,"b""There's no place like home\xe2\x9d\x97\xf0\x9f\x91\x81why my \xe2\x9d\xa4 beats hardest for LA, every time!  More on #Xfinity. https://t.co/2gRaKRtruE""",4,2910,14814,4
katyperry,9.37406E+17,12/3/2017 19:41,b'https://t.co/xAjvFX3gyw',0,8415,46164,0
katyperry,9.3719E+17,12/3/2017 5:20,"b'Picture this: you in a bebe shirt, smelling of lovespell, listening to Pardon me by Incubus on your disc man, runni\xe2\x80\xa6 https://t.co/pZ0mvv7bJS'",0,4655,36328,0
katyperry,9.36682E+17,12/1/2017 19:43,"b'The LAST night of the \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 + \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 tour is on sale now, \xf0\x9f\x91\x81 me and @carlyraejepsen in Vancouver on Feb 6 and we\xe2\x80\x99ll make it\xe2\x80\xa6 https://t.co/fAbbmrucRA'",0,1848,9921,0
katyperry,9.36597E+17,12/1/2017 14:05,"b'Peru, I can\xe2\x80\x99t wait to see you \xe2\x9d\xa4\xef\xb8\x8f Tickets to Witness: The Tour in Lima are available now https://t.co/xktMUxQE3s https://t.co/2QpYNXa6J8'",4,1776,10247,0
katyperry,9.36316E+17,11/30/2017 19:29,b'Check out my little fawn @cynthialovely and her very first video as a psycho stalker fan for\xe2\x80\xa6 https://t.co/SEy8WEER8X',4,1023,5544,0
katyperry,9.36312E+17,11/30/2017 19:14,b'Thanks for the love @Refinery29 \xf0\x9f\x92\x98 https://t.co/CnA1PRH77Q',4,924,5276,0
katyperry,9.36306E+17,11/30/2017 18:47,"b""She's obsessed and I'm obsessed with her \xf0\x9f\x92\x98 Check out this little fawn and her first video for Only With You\xe2\x9d\x97\xef\xb8\x8f https://t.co/EVIHoIUnCF""",-4,1466,8363,4
katyperry,9.35983E+17,11/29/2017 21:25,b'\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb\xf0\x9f\x8e\x84TIS THE SEASON\xf0\x9f\x8c\xb2\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb Scroll right to see some of my favorite holiday styles from @kpcollections\xe2\x80\xa6 https://t.co/haOTgAua8F',4,1273,6970,0
katyperry,9.35889E+17,11/29/2017 15:11,"b""It's your turn, Buenos Aires! \xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 Witness: The Tour tickets available now at https://t.co/0cLgj9dwhY https://t.co/Ttv3CdSvDE""",4,1852,9153,0
katyperry,9.35873E+17,11/29/2017 14:07,b'Santiago! Your Witness: The Tour tickets are on sale now \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 https://t.co/qGGKN5Jzr1 https://t.co/fsDAUzkzl9',0,1419,7010,0
katyperry,9.35786E+17,11/29/2017 8:24,b'nbd asking Warren Buffet his thoughts on cryptocurrency @ Berkshire Hathaway https://t.co/erKvhd6WRj',0,1454,8085,0
katyperry,9.35332E+17,11/28/2017 2:16,b'ASIA I am bringing #WITNESSTHETOUR to you in 2018 \xf0\x9f\x8c\x8f \nBe sure to stay on the L\xf0\x9f\x91\x80KOUT for more cities soon\xe2\x9d\x97Details at\xe2\x80\xa6 https://t.co/YFSnOvggXo',4,3690,16865,0
katyperry,9.35191E+17,11/27/2017 16:56,"b'Toronto, I really saw myself in you! \xf0\x9f\x91\x80 Halloween on #WITNESSTHETOUR was WILD \xf0\x9f\x8e\x83\xf0\x9f\x91\xbb See the full video on #xfinity https://t.co/064w5WnCKW'",4,1882,10320,0
katyperry,9.34945E+17,11/27/2017 0:40,"b""No one will ever believe in you if YOU don't believe in you.""",0,29887,81431,4
katyperry,9.34138E+17,11/24/2017 19:12,b'SOUTH AMERICA your one true girl is coming through like you knew she would \xf0\x9f\x87\xb5\xf0\x9f\x87\xaa\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 Can\xe2\x80\x99t wait for you to\xe2\x80\xa6 https://t.co/BipUV65PRj',4,6396,22396,0
jk_rowling,9.43049E+17,12/19/2017 9:24,"b""RT @AlabedBana: My friend was killed by a bomb in Syria . It's that same bomb we the refugees are running away from. Imagine if all people\xe2\x80\xa6""",-4,2027,0,-4
jk_rowling,9.43048E+17,12/19/2017 9:18,b'RT @womensart1: Embroidered landscape by Peruvian born fiber/textile artist Ana Teresa Barboza #womensart https://t.co/C78Itrh83M',0,2933,0,0
jk_rowling,9.42896E+17,12/18/2017 23:16,"b""RT @Hello_Tailor: you'd be amazed at how many crime writers have never even murdered ONE person. https://t.co/pYwW3f6qZg""",4,23661,0,4
jk_rowling,9.42802E+17,12/18/2017 17:02,"b""RT @HamillHimself: No one should. If you disagree with me, that doesn't make you my enemy. \n#mayTheIdiotBeWithYou \xf0\x9f\x98\x9c\xe2\x9d\xa4\xef\xb8\x8f- mh https://t.co/7dKG\xe2\x80\xa6""",0,5569,0,0
jk_rowling,9.428E+17,12/18/2017 16:52,"b""RT @lumos: 'He was confused as to why he had to live far away from his home, in a place where nobody looked out for him, or cared for him.'\xe2\x80\xa6""",-4,126,0,-4
jk_rowling,9.42786E+17,12/18/2017 15:58,b'RT @lumos: Institutionalisation of unaccompanied migrant &amp; refugee children denies them their right to a family &amp; puts them at greater risk\xe2\x80\xa6',4,190,0,-4
jk_rowling,9.42763E+17,12/18/2017 14:26,"b""It's really a mindless displacement activity that fills 5 minutes when I'd once have smoked, so at least it's not a\xe2\x80\xa6 https://t.co/duVYKoHf5r""",-4,266,5183,-4
jk_rowling,9.42728E+17,12/18/2017 12:09,"b'RT @InterestingLit: Reading makes immigrants of us all. It takes us away from home, but more important it finds homes for us everywhere. \xe2\x80\x93\xe2\x80\xa6'",4,1962,0,4
jk_rowling,9.42727E+17,12/18/2017 12:02,b'Paying for Candy Crush again \n#MyMentalHealthIn5Words',0,1550,18196,0
jk_rowling,9.42711E+17,12/18/2017 11:00,"b'RT @rhiannonlucyc: Just got mugged. If anyone around Tufnell Park finds a dumped small black quilted (fake) Chanel handbag, it has a USB st\xe2\x80\xa6'",-4,5150,0,-4
jk_rowling,9.42686E+17,12/18/2017 9:20,"b""RT @hugorifkind: This tweet wouldn't have happened five years ago. How have we let these proudly racist rats crawl out of our national wood\xe2\x80\xa6""",4,1824,0,-4
jk_rowling,9.42671E+17,12/18/2017 8:21,b'RT @ChrisGiles_: Before the UK leaves the EU...\n\nAfter 15 months of data...\n\nBrexit has cost Britain roughly...\n\n\xc2\xa3350m a week\n\nhttps://t.co\xe2\x80\xa6',0,4932,0,0
jk_rowling,9.42629E+17,12/18/2017 5:32,"b""RT @DomWalsh13: When you're a Russian bot pretending to be an authentic British pro-Brexit voice but you forget to turn your Twitter locati\xe2\x80\xa6""",4,11362,0,0
jk_rowling,9.4247E+17,12/17/2017 19:01,"b'RT @qikipedia: Adding iron oxide to putty produces magnetic putty, which can exhibit some quite interesting behaviour. See the full video h\xe2\x80\xa6'",4,1187,0,0
jk_rowling,9.42438E+17,12/17/2017 16:57,b'@scalzi Nothing teaches self-reliance like the possibility of your shoes catching fire.',4,48,295,0
jk_rowling,9.42437E+17,12/17/2017 16:49,"b""I've been working out how much money my family's lost by not sending our kids up the chimneys. Shocking. Bring on B\xe2\x80\xa6 https://t.co/YVuLDZrxPv""",-4,1216,6530,0
jk_rowling,9.42407E+17,12/17/2017 14:52,b'RT @ZiauddinY: Today Pakistani Christians were attacked and killed at their church while celebrating Christmas. I am praying for them and c\xe2\x80\xa6',-4,3421,0,-4
jk_rowling,9.42404E+17,12/17/2017 14:38,"b""RT @lumos: And if that wasn't FANTASTIC enough - our #wearelumos worldwide prize pack also contains this #FBNewt wand! Make some magic toda\xe2\x80\xa6""",4,148,0,4
jk_rowling,9.42346E+17,12/17/2017 10:48,b'@Cacophonic @almurray \xf0\x9f\x98\x98',0,59,50,0
jk_rowling,9.42345E+17,12/17/2017 10:45,"b""@almurray Just been told I'm not a writer. It's that sort of morning.""",0,201,4125,-4
jk_rowling,9.42344E+17,12/17/2017 10:42,b'RT @scotonsunday: Euan McColm: Rage at rebels betrays panic of Brexiteers\n\nRead more at: https://t.co/DRXdD2usPa #Brexit https://t.co/XeOLu\xe2\x80\xa6',4,134,0,-4
jk_rowling,9.42093E+17,12/16/2017 18:04,"b'RT @lumos: ""8 million Stephens and Victorias are out there."" With our seasonal campaign #wearelumos worldwide, we\'re working to help bring\xe2\x80\xa6'",0,134,0,4
jk_rowling,9.41972E+17,12/16/2017 10:03,b'RT @hilarybennmp: Completely unacceptable that an MP should be treated in this way. https://t.co/9K8GYa0gzM',4,865,0,-4
jk_rowling,9.41971E+17,12/16/2017 10:01,"b'RT @Sathnam: It is estimated that around 1\xe2\x80\x932 million people died during the partition of British India. Apart from that, great comparison b\xe2\x80\xa6'",4,8480,0,-4
jk_rowling,9.4197E+17,12/16/2017 9:57,b'RT @AGlasgowGirl: there really is someone for everyone https://t.co/HwBZBQEFjB',4,2816,0,4
jk_rowling,9.41943E+17,12/16/2017 8:09,"b'RT @womensart1: Edinburgh artist Beth Robertson Fiddes, landscape painter whose work concentrates on the Scottish highlands, and Western Is\xe2\x80\xa6'",0,1226,0,0
jk_rowling,9.41807E+17,12/15/2017 23:08,b'@ardit_haliti Happy birthday Ardit! xxx',4,47,296,4
jk_rowling,9.41769E+17,12/15/2017 20:37,b'RT @lumos: Tracing is a crucial first step in reuniting a child with their family \xe2\x80\x93 and could be funded by your $50 donation to #wearelumos\xe2\x80\xa6',4,123,0,4
jk_rowling,9.41681E+17,12/15/2017 14:45,"b""@ivyatmidnight A good witch knows exactly the right spell to fit the occasion. You're a good witch. Stay strong xxx""",4,90,581,4
jk_rowling,9.41663E+17,12/15/2017 13:36,"b""Never! I'm so grateful that people still care about a world to which I gave 17 years of my life (and counting, with\xe2\x80\xa6 https://t.co/QfVwMpBHPC""",0,2834,28731,4
jk_rowling,9.41663E+17,12/15/2017 13:34,"b'@dianitahardy I agree, but the question was about writing!'",0,44,169,0
jk_rowling,9.41661E+17,12/15/2017 13:26,b'The best thing I ever wrote on was an aeroplane sick bag. Came up with the Hogwarts houses on it. https://t.co/Fut4BvS6iM',4,4872,37060,4
jk_rowling,9.4166E+17,12/15/2017 13:24,"b""I think everybody's got a good story in them, but not everyone is a writer, just as everyone's got kidneys, but not\xe2\x80\xa6 https://t.co/wtlmDrv1KV""",4,1492,9581,0
jk_rowling,9.41655E+17,12/15/2017 13:02,"b""(except the bit about the notebook. I've usually got a notebook with me. However, that just goes to show that 'real\xe2\x80\xa6 https://t.co/INHsBDGVon""",-4,307,3549,0
jk_rowling,9.41654E+17,12/15/2017 13:00,b'I agree with every word of this brief thread! https://t.co/VfpkkeiMct',0,555,4183,4
jk_rowling,9.41457E+17,12/14/2017 23:58,b'RT @qikipedia: People with red hair are less responsive to anaesthetic.',-4,707,0,0
jk_rowling,9.41428E+17,12/14/2017 22:01,"b'RT @jonrog1: 1/ Okay, you racist hack, apparently I have to do this every time. Like all conspiracy theories, this falls apart as soon as o\xe2\x80\xa6'",4,20693,0,-4
jk_rowling,9.41375E+17,12/14/2017 18:30,b'RT @eliesaaab: Ballet rotoscope by Masahiko Sato &amp; EUPHRATES https://t.co/aZ30VyGh7j',0,75315,0,0
jk_rowling,9.41308E+17,12/14/2017 14:02,b'@Cxrlittx You telling me that made my day a bit better. Merry Christmas \xf0\x9f\x98\x98',4,50,62,4
jk_rowling,9.41279E+17,12/14/2017 12:10,"b'RT @lumos: ""We really need to understand what we\'re doing when we write that cheque."" Philip from @MaestralIntl explains how funding orphan\xe2\x80\xa6'",4,155,0,4
jk_rowling,9.41246E+17,12/14/2017 9:57,"b'RT @Nick_Pettigrew: Yes, but all 67 million of us won\xe2\x80\x99t fit in Parliament. That\xe2\x80\x99s why we have MPs to represent us. Stop me if this is getti\xe2\x80\xa6'",4,3965,0,0
jk_rowling,9.41233E+17,12/14/2017 9:07,"b'RT @faisalislam: Chuka Umunna now listing the number of time the eurosceptics have rebelled against the Government...Davis - 90 times, Fox\xe2\x80\xa6'",0,2014,0,0
jk_rowling,9.41228E+17,12/14/2017 8:47,"b'RT @ChukaUmunna: Pathetic, puerile nonsense from the Daily Hate. 11 MPs put the country before party and their own careers - precisely what\xe2\x80\xa6'",-4,1898,0,-4
jk_rowling,9.41228E+17,12/14/2017 8:45,b'RT @Ed_Miliband: And mine for people who travel thousands of miles to endorse a groper of young girls who also happens to be a racist homop\xe2\x80\xa6',4,20866,0,-4
jk_rowling,9.41227E+17,12/14/2017 8:44,b'RT @Anna_Soubry: Yes. We put our country first exerting British principles of democracy and free speech. You should try it sometime. https:\xe2\x80\xa6',4,8240,0,4
jk_rowling,9.41059E+17,12/13/2017 21:34,"b""The Daily Stormer style guide: how Nazis use 'naughty' humour to recruit. https://t.co/FlzVLoZCmV""",-4,1049,2858,0
jk_rowling,9.41042E+17,12/13/2017 20:29,"b'RT @Freedland: In the ongoing battles against Trump and Brexit, today has been a good day https://t.co/kSyDz3OHTQ'",4,349,0,4
jk_rowling,9.41022E+17,12/13/2017 19:09,"b""RT @GeoffShadbold: Posted this late last night. It's about triggers, trigger warnings, and certain columnists and their culture war https:/\xe2\x80\xa6""",-4,161,0,-4
jk_rowling,9.40998E+17,12/13/2017 17:33,"b'RT @MrsCupcake79: 7yr old: Mum, what happens if you eat lots of tinsel?\nMe: probably emergency surgery to prevent obstruction somewhere in\xe2\x80\xa6'",4,40977,0,0
jk_rowling,9.40992E+17,12/13/2017 17:08,"b""RT @qikipedia: The best way to get the right answer on the internet is not to ask a question, it's to post the wrong answer. CUNNINGHAM'S L\xe2\x80\xa6""",4,1867,0,0
jk_rowling,9.40961E+17,12/13/2017 15:07,b'RT @OrkneyLibrary: A few years ago we built a frame for a knitted #ChristmasTree and asked our library knitting group to make squares for i\xe2\x80\xa6',-4,353,0,0
jk_rowling,9.40934E+17,12/13/2017 13:19,"b""Narrator's voice: Roy was right. God was in control. What he didn't realise was, She's black. https://t.co/pCpVifXgbq""",4,48259,196282,0
jk_rowling,9.40914E+17,12/13/2017 11:57,"b""RT @JeremyDuns: I love this obituary in my old school's magazine. He landed at Normandy on D-Day, helped liberate Belsen, married the man h\xe2\x80\xa6""",4,2525,0,4
jk_rowling,9.40913E+17,12/13/2017 11:55,"b""RT @Baddiel: Well it's kind of you to let me know @thistle8blower but just a tip to you in return: telling me stuff about Israel - a countr\xe2\x80\xa6""",4,221,0,0
jk_rowling,9.40897E+17,12/13/2017 10:50,"b"".@STAHS This is wonderful! You're helping some of the world's most vulnerable children. Thank you \xe2\x9d\xa4\xef\xb8\x8f https://t.co/KquDU7KJ1S""",4,347,3490,4
jk_rowling,9.40886E+17,12/13/2017 10:07,"b""RT @catreynoldsnyc: MALE REINDEER LOSE THEIR ANTLERS IN WINTER AND FEMALES DON'T THEREFORE SANTA'S SLEIGH IS ACTUALLY PULLED BY A TEAM OF S\xe2\x80\xa6""",0,208048,0,4
jk_rowling,9.40874E+17,12/13/2017 9:18,b'@RakieAyola @BroadwayWorldUK @HPPlayLDN @NimaxTheatres Congratulations Rakie! So well deserved! \xf0\x9f\x8d\xbe\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8f',0,28,73,4
jk_rowling,9.4072E+17,12/12/2017 23:09,b'Thread \xf0\x9f\x8c\x9e\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8c\x99 https://t.co/iZv7sjjHzj',0,1009,8177,0
